type,word,pos1,stemmed1,polarity
strongsubj,loveliness,noun,n,positive
strongsubj,lovely,adj,n,positive
strongsubj,lovely,anypos,y,positive
strongsubj,lover,noun,n,positive
weaksubj,lowcost,adj,n,positive
weaksubj,lowerpriced,adj,n,positive
weaksubj,lowrisk,adj,n,positive
weaksubj,loyal,adj,n,positive
strongsubj,loyalty,adj,n,positive
strongsubj,loyalty,noun,n,positive
strongsubj,lucid,adj,n,positive
strongsubj,lucidly,adj,n,positive
strongsubj,luck,noun,n,positive
strongsubj,luckier,adj,n,positive
strongsubj,luckier,noun,n,positive
strongsubj,luckiest,anypos,y,positive
strongsubj,luckily,adj,n,positive
strongsubj,luckiness,noun,n,positive
strongsubj,lucky,adj,n,positive
strongsubj,lucky,noun,n,positive
weaksubj,lucrative,adj,n,positive
weaksubj,lucrative,noun,n,positive
weaksubj,luminous,adj,n,positive
strongsubj,lush,adj,n,positive
strongsubj,luster,noun,n,positive
strongsubj,lustrous,adj,n,positive
strongsubj,luxuriant,adj,n,positive
weaksubj,luxuriate,verb,y,positive
strongsubj,luxurious,anypos,n,positive
strongsubj,luxuriously,anypos,n,positive
strongsubj,luxury,adj,n,positive
strongsubj,luxury,noun,n,positive
strongsubj,lyrical,adj,n,positive
strongsubj,magic,adj,n,positive
strongsubj,magical,adj,n,positive
strongsubj,magnanimous,anypos,n,positive
strongsubj,magnanimously,anypos,n,positive
weaksubj,magnetic,adj,n,positive
strongsubj,magnificence,anypos,n,positive
strongsubj,magnificent,adj,n,positive
strongsubj,magnificent,anypos,n,positive
strongsubj,magnificently,anypos,n,positive
weaksubj,magnify,verb,n,positive
strongsubj,majestic,adj,n,positive
strongsubj,majesty,noun,n,positive
weaksubj,manageable,adj,n,positive
strongsubj,manifest,adj,n,positive
strongsubj,manly,adj,n,positive
strongsubj,mannerly,adj,n,positive
strongsubj,marvel,noun,n,positive
strongsubj,marvel,verb,y,positive
strongsubj,marvellous,adj,n,positive
strongsubj,marvelous,adj,n,positive
strongsubj,marvelous,anypos,y,positive
strongsubj,marvelously,anypos,n,positive
strongsubj,marvelousness,noun,n,positive
strongsubj,marvels,noun,n,positive
strongsubj,master,adj,n,positive
strongsubj,master,noun,n,positive
strongsubj,masterful,adj,n,positive
strongsubj,masterfully,adverb,n,positive
strongsubj,masterpiece,noun,n,positive
strongsubj,masterpieces,noun,n,positive
strongsubj,masters,adj,n,positive
strongsubj,masters,noun,n,positive
strongsubj,mastery,noun,n,positive
strongsubj,matchless,adj,n,positive
weaksubj,mature,adj,n,positive
weaksubj,maturely,adverb,n,positive
weaksubj,maturity,noun,n,positive
strongsubj,maximize,verb,y,positive
strongsubj,meaningful,adj,n,positive
strongsubj,meek,adj,n,positive
strongsubj,mellow,adj,n,positive
strongsubj,memorable,adj,n,positive
strongsubj,memorialize,verb,y,positive
weaksubj,mend,verb,y,positive
weaksubj,mentor,noun,n,positive
strongsubj,merciful,anypos,y,positive
strongsubj,mercifully,anypos,n,positive
strongsubj,mercy,adj,n,positive
strongsubj,mercy,noun,n,positive
strongsubj,merit,noun,n,positive
strongsubj,merit,verb,y,positive
strongsubj,meritorious,adj,n,positive
strongsubj,merrily,adj,n,positive
strongsubj,merriment,noun,n,positive
strongsubj,merriness,noun,n,positive
strongsubj,merry,adj,n,positive
strongsubj,mesmerize,verb,y,positive
strongsubj,mesmerizing,anypos,n,positive
strongsubj,mesmerizing,anypos,n,positive
strongsubj,mesmerizingly,anypos,n,positive
weaksubj,meticulous,adj,n,positive
weaksubj,meticulously,adj,n,positive
strongsubj,might,noun,n,positive
strongsubj,mightily,anypos,n,positive
strongsubj,mighty,anypos,n,positive
weaksubj,mild,adj,n,positive
strongsubj,mindful,adj,n,positive
weaksubj,minister,verb,y,positive
strongsubj,miracle,noun,n,positive
strongsubj,miracles,noun,n,positive
strongsubj,miraculous,adj,n,positive
strongsubj,miraculously,anypos,n,positive
strongsubj,miraculousness,noun,n,positive
strongsubj,mirth,noun,n,positive
strongsubj,moderate,adj,n,positive
strongsubj,moderation,adj,n,positive
strongsubj,moderation,noun,n,positive
weaksubj,modern,adj,n,positive
weaksubj,modest,adj,n,positive
weaksubj,modesty,noun,n,positive
strongsubj,mollify,verb,y,positive
strongsubj,momentous,adj,n,positive
strongsubj,monumental,adj,n,positive
strongsubj,monumentally,adj,n,positive
strongsubj,moral,adj,n,positive
strongsubj,moral,noun,n,positive
strongsubj,morality,noun,n,positive
strongsubj,moralize,verb,y,positive
strongsubj,motivate,verb,y,positive
strongsubj,motivated,adj,n,positive
strongsubj,motivation,adj,n,positive
strongsubj,motivation,noun,n,positive
strongsubj,moving,adj,n,positive
weaksubj,myriad,noun,n,positive
weaksubj,natural,adj,n,positive
weaksubj,naturally,adverb,n,positive
weaksubj,navigable,adj,n,positive
weaksubj,neat,adj,n,positive
weaksubj,neatly,adverb,n,positive
weaksubj,necessarily,adj,n,positive
weaksubj,necessary,adj,n,positive
weaksubj,neutralize,verb,y,positive
strongsubj,nice,adj,n,positive
strongsubj,nicely,anypos,y,positive
strongsubj,nifty,adj,n,positive
strongsubj,nimble,adj,n,positive
strongsubj,noble,adj,n,positive
strongsubj,nobly,adverb,n,positive
weaksubj,nonviolence,noun,n,positive
weaksubj,nonviolent,adj,n,positive
weaksubj,normal,adj,n,positive
strongsubj,notable,adj,n,positive
strongsubj,notable,noun,n,positive
strongsubj,notably,anypos,y,positive
strongsubj,noteworthy,adj,n,positive
strongsubj,noteworthy,noun,n,positive
weaksubj,noticeable,adj,n,positive
weaksubj,nourish,verb,y,positive
weaksubj,nourishing,adj,n,positive
weaksubj,nourishment,noun,n,positive
strongsubj,novel,adj,n,positive
strongsubj,nurture,verb,y,positive
strongsubj,nurturing,adj,n,positive
strongsubj,nurturing,noun,n,positive
strongsubj,oasis,noun,n,positive
strongsubj,obedience,noun,n,positive
strongsubj,obedient,adj,n,positive
strongsubj,obediently,adverb,n,positive
strongsubj,obey,verb,y,positive
weaksubj,objective,adj,n,positive
weaksubj,objectively,adverb,n,positive
strongsubj,obliged,anypos,y,positive
strongsubj,obviate,verb,y,positive
strongsubj,offbeat,adj,n,positive
weaksubj,offset,verb,y,positive
weaksubj,okay,adj,n,positive
strongsubj,okay,anypos,y,positive
weaksubj,onward,adj,n,positive
weaksubj,onward,noun,n,positive
weaksubj,open,adj,n,positive
weaksubj,openly,adj,n,positive
weaksubj,openness,adj,n,positive
weaksubj,openness,noun,n,positive
strongsubj,opportune,adj,n,positive
strongsubj,opportunity,noun,n,positive
strongsubj,optimal,adj,n,positive
strongsubj,optimism,noun,n,positive
weaksubj,optimistic,adj,n,positive
strongsubj,opulent,adj,n,positive
weaksubj,orderly,adj,n,positive
weaksubj,original,adj,n,positive
weaksubj,originality,noun,n,positive
strongsubj,outdo,verb,y,positive
weaksubj,outgoing,adj,n,positive
strongsubj,outshine,verb,y,positive
strongsubj,outsmart,verb,y,positive
strongsubj,outstanding,adj,n,positive
strongsubj,outstandingly,anypos,n,positive
strongsubj,outstrip,verb,y,positive
strongsubj,outwit,verb,y,positive
strongsubj,ovation,adj,n,positive
strongsubj,ovation,noun,n,positive
strongsubj,overachiever,noun,n,positive
strongsubj,overjoyed,adj,n,positive
strongsubj,overture,adj,n,positive
strongsubj,overture,noun,n,positive
strongsubj,pacifist,noun,n,positive
strongsubj,pacifists,adj,n,positive
strongsubj,pacifists,noun,n,positive
weaksubj,painless,adj,n,positive
weaksubj,painlessly,adverb,n,positive
strongsubj,painstaking,adj,n,positive
strongsubj,painstakingly,adverb,n,positive
strongsubj,palatable,adj,n,positive
strongsubj,palatial,adj,n,positive
strongsubj,palliate,verb,y,positive
weaksubj,pamper,verb,y,positive
strongsubj,paradise,noun,n,positive
strongsubj,paramount,adj,n,positive
strongsubj,pardon,verb,y,positive
strongsubj,passion,noun,n,positive
strongsubj,passionate,adj,n,positive
strongsubj,passionately,anypos,n,positive
strongsubj,patience,noun,n,positive
weaksubj,patient,adj,n,positive
weaksubj,patient,adj,n,positive
weaksubj,patient,noun,n,positive
strongsubj,patiently,adverb,n,positive
strongsubj,patriot,noun,n,positive
strongsubj,patriotic,adj,n,positive
weaksubj,peace,adj,n,positive
weaksubj,peace,noun,n,positive
strongsubj,peaceable,adj,n,positive
weaksubj,peaceful,adj,n,positive
weaksubj,peaceful,noun,n,positive
weaksubj,peacefully,adverb,n,positive
weaksubj,peacekeepers,adj,n,positive
weaksubj,peacekeepers,noun,n,positive
strongsubj,peerless,adj,n,positive
strongsubj,penetrating,adj,n,positive
strongsubj,penitent,adj,n,positive
strongsubj,perceptive,adj,n,positive
strongsubj,perfect,adj,n,positive
strongsubj,perfect,anypos,y,positive
strongsubj,perfect,verb,y,positive
strongsubj,perfection,noun,n,positive
strongsubj,perfectly,anypos,n,positive
weaksubj,permissible,adj,n,positive
strongsubj,perseverance,noun,n,positive
strongsubj,persevere,verb,y,positive
weaksubj,persistent,adj,n,positive
weaksubj,persistent,noun,n,positive
weaksubj,personages,adj,n,positive
weaksubj,personages,noun,n,positive
strongsubj,personality,adj,n,positive
strongsubj,personality,noun,n,positive
strongsubj,perspicuous,adj,n,positive
strongsubj,perspicuously,adverb,n,positive
strongsubj,persuade,verb,y,positive
strongsubj,persuasive,adj,n,positive
strongsubj,persuasive,noun,n,positive
strongsubj,persuasively,adverb,n,positive
weaksubj,pertinent,adj,n,positive
strongsubj,phenomenal,adj,n,positive
strongsubj,phenomenally,anypos,n,positive
strongsubj,picturesque,adj,n,positive
weaksubj,piety,noun,n,positive
strongsubj,pillar,adj,n,positive
strongsubj,pillar,noun,n,positive
strongsubj,pinnacle,noun,n,positive
strongsubj,pious,adj,n,positive
strongsubj,pithy,adj,n,positive
strongsubj,pithy,noun,n,positive
strongsubj,placate,verb,y,positive
weaksubj,placid,adj,n,positive
weaksubj,plain,adj,n,positive
strongsubj,plainly,anypos,y,positive
strongsubj,plausibility,noun,n,positive
strongsubj,plausible,adj,n,positive
strongsubj,playful,adj,n,positive
strongsubj,playfully,adverb,n,positive
weaksubj,pleasant,adj,n,positive
weaksubj,pleasantly,adj,n,positive
strongsubj,please,verb,y,positive
strongsubj,pleased,adj,n,positive
strongsubj,pleasing,anypos,n,positive
strongsubj,pleasingly,anypos,y,positive
strongsubj,pleasurable,anypos,y,positive
strongsubj,pleasurably,anypos,y,positive
strongsubj,pleasure,adj,n,positive
strongsubj,pleasure,noun,n,positive
strongsubj,pledge,noun,n,positive
strongsubj,pledge,verb,y,positive
strongsubj,pledges,adj,n,positive
strongsubj,pledges,noun,n,positive
weaksubj,plentiful,adj,n,positive
strongsubj,plenty,anypos,y,positive
strongsubj,plush,adj,n,positive
strongsubj,poetic,adj,n,positive
strongsubj,poeticize,verb,y,positive
strongsubj,poignant,adj,n,positive
strongsubj,poise,noun,n,positive
strongsubj,poised,adj,n,positive
weaksubj,polished,adj,n,positive
weaksubj,polite,adj,n,positive
weaksubj,politeness,noun,n,positive
weaksubj,popular,adj,n,positive
weaksubj,popular,noun,n,positive
weaksubj,popularity,adj,n,positive
weaksubj,popularity,noun,n,positive
weaksubj,portable,adj,n,positive
strongsubj,posh,adj,n,positive
weaksubj,positive,adj,n,positive
strongsubj,positively,adverb,n,positive
strongsubj,positiveness,noun,n,positive
weaksubj,posterity,noun,n,positive
strongsubj,potent,adj,n,positive
weaksubj,potential,adj,n,positive
weaksubj,potential,noun,n,positive
weaksubj,powerful,adj,n,positive
weaksubj,powerfully,adverb,n,positive
weaksubj,practicable,adj,n,positive
weaksubj,practical,adj,n,positive
strongsubj,pragmatic,adj,n,positive
strongsubj,praise,noun,n,positive
strongsubj,praise,verb,y,positive
strongsubj,praiseworthy,adj,n,positive
strongsubj,praising,adj,n,positive
strongsubj,praising,noun,n,positive
strongsubj,preach,verb,y,positive
strongsubj,preaching,adj,n,positive
strongsubj,preaching,noun,n,positive
strongsubj,precaution,noun,n,positive
strongsubj,precautions,noun,n,positive
weaksubj,precedent,noun,n,positive
strongsubj,precious,adj,n,positive
strongsubj,precious,noun,n,positive
weaksubj,precise,adj,n,positive
weaksubj,precisely,adverb,n,positive
weaksubj,precision,noun,n,positive
weaksubj,preeminent,adj,n,positive
weaksubj,preeminent,adj,n,positive
weaksubj,preemptive,adj,n,positive
strongsubj,prefer,verb,y,positive
strongsubj,preferable,adj,n,positive
strongsubj,preferable,anypos,y,positive
strongsubj,preferably,anypos,y,positive
strongsubj,preference,noun,n,positive
strongsubj,preferences,adj,n,positive
strongsubj,preferences,noun,n,positive
weaksubj,premier,adj,n,positive
weaksubj,premium,adj,n,positive
weaksubj,prepared,adj,n,positive
strongsubj,preponderance,adj,n,positive
strongsubj,preponderance,noun,n,positive
weaksubj,press,verb,y,positive
strongsubj,prestige,noun,n,positive
weaksubj,prestigious,adj,n,positive
strongsubj,prettily,anypos,n,positive
strongsubj,pretty,anypos,n,positive
strongsubj,priceless,adj,n,positive
strongsubj,pride,noun,n,positive
weaksubj,principle,adj,n,positive
weaksubj,principle,noun,n,positive
weaksubj,principled,adj,n,positive
strongsubj,privilege,noun,n,positive
strongsubj,privileged,adj,n,positive
strongsubj,prize,verb,y,positive
weaksubj,pro,noun,n,positive
strongsubj,proactive,adj,n,positive
strongsubj,proactive,noun,n,positive
strongsubj,proAmerican,adj,n,positive
strongsubj,proAmerican,noun,n,positive
strongsubj,proBeijing,adj,n,positive
strongsubj,proBeijing,noun,n,positive
strongsubj,proCuba,adj,n,positive
strongsubj,proCuba,noun,n,positive
strongsubj,prodigious,adj,n,positive
strongsubj,prodigiously,anypos,n,positive
strongsubj,prodigy,noun,n,positive
weaksubj,productive,adj,n,positive
strongsubj,profess,verb,y,positive
strongsubj,proficient,adj,n,positive
strongsubj,proficiently,adverb,n,positive
weaksubj,profit,noun,n,positive
weaksubj,profit,verb,y,positive
weaksubj,profitable,adj,n,positive
strongsubj,profound,adj,n,positive
strongsubj,profoundly,anypos,n,positive
strongsubj,profuse,adj,n,positive
strongsubj,profusely,anypos,n,positive
strongsubj,profusion,noun,n,positive
weaksubj,progress,noun,n,positive
weaksubj,progress,verb,y,positive
weaksubj,progressive,adj,n,positive
weaksubj,prolific,adj,n,positive
weaksubj,prominence,noun,n,positive
weaksubj,prominent,adj,n,positive
strongsubj,promise,adj,n,positive
strongsubj,promise,noun,n,positive
strongsubj,promising,adj,n,positive
strongsubj,promoter,adj,n,positive
strongsubj,promoter,noun,n,positive
weaksubj,prompt,adj,n,positive
weaksubj,promptly,adverb,n,positive
strongsubj,propeace,adj,n,positive
strongsubj,propeace,noun,n,positive
weaksubj,proper,adj,n,positive
weaksubj,properly,adverb,n,positive
strongsubj,propitious,adj,n,positive
strongsubj,propitiously,adverb,n,positive
weaksubj,prospect,adj,n,positive
weaksubj,prospect,noun,n,positive
weaksubj,prospects,adj,n,positive
weaksubj,prospects,noun,n,positive
strongsubj,prosper,verb,y,positive
weaksubj,prosperity,adj,n,positive
weaksubj,prosperity,noun,n,positive
weaksubj,prosperous,adj,n,positive
weaksubj,protect,verb,y,positive
weaksubj,protection,noun,n,positive
weaksubj,protective,adj,n,positive
strongsubj,protector,adj,n,positive
strongsubj,protector,noun,n,positive
strongsubj,proud,adj,n,positive
strongsubj,providence,noun,n,positive
strongsubj,prowess,noun,n,positive
weaksubj,prudence,adj,n,positive
weaksubj,prudence,noun,n,positive
strongsubj,prudent,adj,n,positive
strongsubj,prudently,adverb,n,positive
strongsubj,punctual,adj,n,positive
strongsubj,pundits,adj,n,positive
strongsubj,pundits,noun,n,positive
weaksubj,pure,adj,n,positive
weaksubj,purification,noun,n,positive
weaksubj,purify,verb,y,positive
weaksubj,purity,noun,n,positive
strongsubj,purposeful,adj,n,positive
strongsubj,quaint,adj,n,positive
weaksubj,qualified,adj,n,positive
weaksubj,qualify,adj,n,positive
weaksubj,qualify,verb,y,positive
strongsubj,quasially,adj,n,positive
strongsubj,quasially,noun,n,positive
weaksubj,quench,verb,y,positive
strongsubj,quicken,verb,y,positive
strongsubj,radiance,noun,n,positive
strongsubj,radiant,adj,n,positive
strongsubj,rally,verb,y,positive
strongsubj,rapport,noun,n,positive
weaksubj,rapprochement,adj,n,positive
weaksubj,rapprochement,noun,n,positive
strongsubj,rapt,verb,y,positive
strongsubj,rapture,anypos,y,positive
strongsubj,rapture,noun,n,positive
strongsubj,raptureous,adj,n,positive
strongsubj,raptureously,anypos,n,positive
strongsubj,rapturous,anypos,y,positive
strongsubj,rapturously,anypos,y,positive
strongsubj,rational,adj,n,positive
weaksubj,rationality,adj,n,positive
weaksubj,rationality,noun,n,positive
strongsubj,rave,verb,y,positive
weaksubj,readily,adverb,n,positive
weaksubj,ready,adj,n,positive
weaksubj,reaffirm,noun,n,positive
weaksubj,reaffirmation,adj,n,positive
weaksubj,reaffirmation,noun,n,positive
weaksubj,real,anypos,n,positive
strongsubj,realist,noun,n,positive
strongsubj,realistic,adj,n,positive
strongsubj,realistically,adverb,n,positive
weaksubj,reason,noun,n,positive
weaksubj,reasonable,adj,n,positive
weaksubj,reasonably,adverb,n,positive
weaksubj,reasoned,anypos,n,positive
strongsubj,reassurance,adj,n,positive
strongsubj,reassurance,noun,n,positive
strongsubj,reassure,verb,y,positive
strongsubj,receptive,adj,n,positive
weaksubj,reclaim,verb,y,positive
weaksubj,recognition,adj,n,positive
weaksubj,recognition,noun,n,positive
strongsubj,recommend,verb,y,positive
strongsubj,recommendation,noun,n,positive
strongsubj,recommendations,adj,n,positive
strongsubj,recommendations,noun,n,positive
strongsubj,recommended,anypos,n,positive
weaksubj,recompense,noun,n,positive
weaksubj,recompense,verb,y,positive
weaksubj,reconcile,verb,y,positive
weaksubj,reconciliation,adj,n,positive
weaksubj,reconciliation,noun,n,positive
strongsubj,reconquest,adj,n,positive
strongsubj,reconquest,noun,n,positive
weaksubj,recordsetting,adj,n,positive
weaksubj,recover,verb,y,positive
strongsubj,rectification,adj,n,positive
strongsubj,rectification,noun,n,positive
strongsubj,rectify,verb,y,positive
strongsubj,rectifying,adj,n,positive
strongsubj,rectifying,noun,n,positive
strongsubj,redeem,verb,y,positive
strongsubj,redeeming,adj,n,positive
strongsubj,redemption,noun,n,positive
weaksubj,reestablish,verb,y,positive
weaksubj,refine,verb,y,positive
weaksubj,refined,adj,n,positive
weaksubj,refinement,noun,n,positive
weaksubj,reform,noun,n,positive
weaksubj,reform,verb,n,positive
weaksubj,refresh,verb,y,positive
strongsubj,refreshing,adj,n,positive
